UniversalMessageId,SenderUserId,SenderScreenName,SenderListedName,Sender Followers Count,SenderInfluencerScore,OriginalAuthor,OriginalAuthorProfileLink,Message,MessageType,CreatedTime,Language,MediaTypeList,Permalink,Retweets,Tweet Generator,Favorites,Spam,Sentiment,Location,Country,State,City,Latitude,Longitude,Vader,TextBlob,Number_Words,LH_positive,LH_negative,OF_positive,OF_negative,Eastern Time,Day,cleaned
TWITTER_8_1228292989077749761,1335765847,Idiocracy,NotSure,185,59,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,20:43.8,English,VIDEO,https://twitter.com/show/status/1228292989077749761,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,20:43.8,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228044249352019969,8.33E+17,laf13laf,L.A.F.,306,72,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,52:19.7,English,VIDEO,https://twitter.com/show/status/1228044249352019969,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,New York,,43.00035,-75.4999,-0.3346,0,44,1,3,0,0,52:19.7,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228072516637413377,481975145,Wisteria_Blu,🍭I’ll Give You Something Original🍭,400,67,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,44:39.1,English,VIDEO,https://twitter.com/show/status/1228072516637413377,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,Delaware,,39.00039,-75.49992,-0.3346,0,44,1,3,0,0,44:39.1,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1290511233259466752,225208152,SueG907,SueG907,15136,87,,,"RT @hansilowang @hansilowang There is no way the GOP will not cheat, and no public trust Trump will not betray

@ACLU should challenge this in court, and if it goes through @joebiden should redo the Census in 2021
twitter.com/hansilowang/st…",Twitter Retweet,53:49.2,English,LINK,https://www.twitter.com/SueG907/status/1290511233259466752,,Twitter for Android,,FALSE,NEUTRAL,"Diamond Bar, California, United States",United States,California,Diamond Bar,34.02862,-117.81034,0.7226,0,42,2,2,0,0,53:49.2,8/4/2020,rt hansilowang hansilowang way gop cheat public trump betray aclu challeng court goe joebiden redo 2021 twitter com hansilowang st…
TWITTER_8_1247274343517818885,34676481,LisaWinslow,WitchOnFire #ICantBreathe,2242,82,julielosibin,https://twitter.com/Julie Osibin,RT @julielosibin I’m curious as to why the government trusts us to send in our census by mail but not vote by mail? In this upside down world I’d like a serious answer to this question.,Twitter Retweet,25:51.4,English,,https://twitter.com/show/status/1247274343517818885,,Twitter for Android,,FALSE,NEUTRAL,"Asheville, North Carolina, United States",United States,North Carolina,Asheville,35.60095,-82.55402,0.6705,-0.172222222,38,1,0,0,0,25:51.4,4/6/2020,rt julielosibin i’m curiou govern trust us send mail vote mail upsid world i’d like seriou answer question
TWITTER_4_1298712038240186374,18243006,pndblog,PhilanTopic,54807,75,,,This Rural Town Swelled With Immigrants. But Will #Census Count Them?  ow.ly/zlxE30r6olz  @pewtrusts #immigration,Twitter Mention,00:53.5,English,LINK,https://twitter.com/pndblog/status/1298712038240186374,,Hootsuite Inc.,,FALSE,NEUTRAL,,United States,New York,,43.00035,-75.4999,0,0,16,0,1,0,0,00:53.5,8/26/2020,rural town swell immigr count ow ly zlxe30r6olz pewtrust immigr
TWITTER_8_1228123822672535558,7.56E+17,41CatQ,Cath,231,58,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,08:31.4,English,VIDEO,https://twitter.com/show/status/1228123822672535558,,Twitter for iPad,,FALSE,NEUTRAL,,United States,,,39.76,-98.5,-0.3346,0,44,1,3,0,0,08:31.4,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228180939684974599,422856926,julieisajayhawk,J Dalfiume Stutheit,187,69,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,55:29.2,English,VIDEO,https://twitter.com/show/status/1228180939684974599,,Twitter for iPhone,,FALSE,NEUTRAL,"Kansas City, Missouri, United States",United States,Missouri,Kansas City,39.09973,-94.57857,-0.3346,0,44,1,3,0,0,55:29.2,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1288647025739862018,1926884978,LFusello,Calamity Jane's Bottle & Leatherworker,42,54,,,"RT @KlasfeldReports ICYMI: Judge Probes “Deeply Troubling” False Statements in NY Travel Case

Echoes of the census battle as Judge Furman refuses to let the Trump administration drop the DHS trusted travelers case quietly. ⁦@CourthouseNews⁩  courthousenews.com/judge-probes-d…",Twitter Retweet,26:07.5,English,LINK,https://www.twitter.com/LFusello/status/1288647025739862018,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,-0.1531,-0.066666667,40,2,3,0,0,26:07.5,7/29/2020,rt klasfeldreport icymi judg probe “deepli troubling” fals statement ny travel case echo battl judg furman refus let trump administr drop dh trust travel case quietli ⁦ courthousenews⁩ courthousenew com judg probe d…
TWITTER_8_1228216471550980098,38575267,cdx23_,∞,278,68,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,16:40.6,English,VIDEO,https://twitter.com/show/status/1228216471550980098,,Twitter for iPhone,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,16:40.6,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1245494233215037440,13448172,rachelannyes,Rachel 'flatten the curve' Weidinger,7095,76,ProjectSouth,https://twitter.com/Project South,"RT @ProjectSouth Can I trust the #Census?

The Census Bureau cannot release any identifiable info about you, your home, or your business, even to law enforcement agencies. The law protects your private data & your answers can't be used against you by any govt agency or court. #SouthCounts2020",Twitter Retweet,32:20.0,English,,https://twitter.com/show/status/1245494233215037440,,Twitter for iPhone,,FALSE,NEUTRAL,,Unknown,,,,,0.6808,0.025,49,1,0,0,0,32:20.0,4/1/2020,rt projectsouth bureau cannot releas identifi info home busi even law enforc agenc law protect privat data answer use govt agenc court southcounts2020
TWITTER_8_1228080434971627523,8.27E+17,sawin_lonelle,Lonni Sawin,329,65,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,16:07.0,English,VIDEO,https://twitter.com/show/status/1228080434971627523,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,Michigan,,44.76306,-85.62063,-0.3346,0,44,1,3,0,0,16:07.0,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_2_1217917366916411392,7.92E+17,NancyFifita02,Fancy Nancy Fifita,917,,,,#UnitedStates #Census2020 #ThisIsMe - Working on projects you just show up & do your part & trust the director/producers vision cuz you never know what the finally outcome will be especially when your on top of a… instagram.com/p/B7ZSi-7h7L_/…,Twitter Update,11:42.7,English,LINK,https://twitter.com/show/status/1217917366916411392,,Instagram,,FALSE,NEUTRAL,"Los Angeles, California, United States",United States,California,Los Angeles,34.05223,-118.24368,0.7269,0.166666667,40,2,0,1,0,11:42.7,1/16/2020,unitedst census2020 thisism work project show part director produc vision cuz never know final outcom especi top a… instagram com p b7zsi 7h7l …
TWITTER_8_1229478278991355906,1500213860,BluGrsBonnyLass,Crys Believes Black Lives Matter,626,59,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,50:39.0,English,VIDEO,https://twitter.com/show/status/1229478278991355906,,Twitter for Android,,FALSE,NEUTRAL,,United States,Kentucky,,38.20042,-84.87762,-0.3346,0,44,1,3,0,0,50:39.0,2/17/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_4_1291722892921704451,1.10E+18,AtlCounts2020,AtlCounts2020,607,42,,,You can trust a man who drinks beer!  @BarackObama #ObamaWasBetterAtEverything Happy #InternationalBeerDay #filloutyourcensus 2020census.gov https://t.co/TjQ70qV7PX,Twitter Mention,08:31.4,English,PHOTO,https://www.twitter.com/AtlCounts2020/status/1291722892921704451,1,Twitter Web App,3,FALSE,POSITIVE,"Atlanta, Georgia, United States",United States,Georgia,Atlanta,33.749,-84.38798,0.807,0.4,19,2,0,1,0,08:31.4,8/7/2020,man drink beer barackobama obamawasbetterateveryth happi internationalbeerday filloutyourcensu 2020censu gov
TWITTER_8_1228063565044543488,48002335,theaAndrea,Andrea Daoutis,612,68,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,09:04.9,English,VIDEO,https://twitter.com/show/status/1228063565044543488,,Twitter for iPhone,,FALSE,NEUTRAL,"Los Angeles, California, United States",United States,California,Los Angeles,34.05223,-118.24368,-0.3346,0,44,1,3,0,0,09:04.9,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228323897348698112,8.16E+17,TheResistBlog,Resist.Blog,2939,65,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,23:32.9,English,VIDEO,https://twitter.com/show/status/1228323897348698112,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,New York,,43.00035,-75.4999,-0.3346,0,44,1,3,0,0,23:32.9,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228416586576539648,2694059984,ispiradahazbin,🦊🤘Arachno-Bidenist🦊🤘,28,49,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,31:51.8,English,VIDEO,https://twitter.com/show/status/1228416586576539648,,Twitter for iPhone,,FALSE,NEUTRAL,"Kenosha, Wisconsin, United States",United States,Wisconsin,Kenosha,42.58474,-87.82119,-0.3346,0,44,1,3,0,0,31:51.8,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
